name	term	lev	seq	value
"lipid metabolic process"	GO:0006629	3	SPU_014331	0.282251626531093
"lipid metabolic process"	GO:0006629	3	SPU_014937	0.203929724300947
"lipid metabolic process"	GO:0006629	3	SPU_014938	-2.00213747381896
"lipid metabolic process"	GO:0006629	3	SPU_014939	0.317434894759341
"lipid metabolic process"	GO:0006629	3	SPU_014985	0.0615388372041397
"lipid metabolic process"	GO:0006629	3	SPU_015115	-0.687874270988394
"lipid metabolic process"	GO:0006629	3	SPU_015121	19.4663919215353
"lipid metabolic process"	GO:0006629	3	SPU_015241	18.2767179369312
"lipid metabolic process"	GO:0006629	3	SPU_015691	-4.34929504807029
"lipid metabolic process"	GO:0006629	3	SPU_015823	0.0330582702462563
"lipid metabolic process"	GO:0006629	3	SPU_015842	0.401462545132469
"lipid metabolic process"	GO:0006629	3	SPU_015848	-6.30195404557439
"lipid metabolic process"	GO:0006629	3	SPU_016024	-3.72241759543263
"lipid metabolic process"	GO:0006629	3	SPU_016048	-0.892266552019128
"lipid metabolic process"	GO:0006629	3	SPU_016068	0.916885990762689
"lipid metabolic process"	GO:0006629	3	SPU_016169	0.164005813896035
"lipid metabolic process"	GO:0006629	3	SPU_016172	-1.36953825636488
"lipid metabolic process"	GO:0006629	3	SPU_016273	-4.36157393517482
"lipid metabolic process"	GO:0006629	3	SPU_016344	-1.81073976829946
"lipid metabolic process"	GO:0006629	3	SPU_016345	1.64934134294898
"lipid metabolic process"	GO:0006629	3	SPU_016350	-0.403650930046238
"lipid metabolic process"	GO:0006629	3	SPU_016606	0.226433694515237
"lipid metabolic process"	GO:0006629	3	SPU_016731	-2.5818458858842
"lipid metabolic process"	GO:0006629	3	SPU_016962	1.55151721342862
"lipid metabolic process"	GO:0006629	3	SPU_017220	-3.87108377421173
"lipid metabolic process"	GO:0006629	3	SPU_017285	0.60830870186185
"lipid metabolic process"	GO:0006629	3	SPU_017318	-0.953138238182849
"lipid metabolic process"	GO:0006629	3	SPU_017386	0.494601917905964
"lipid metabolic process"	GO:0006629	3	SPU_017573	-0.289654572510312
"lipid metabolic process"	GO:0006629	3	SPU_018144	0.22744584799114
"lipid metabolic process"	GO:0006629	3	SPU_018240	0.17165426915811
"lipid metabolic process"	GO:0006629	3	SPU_018766	0.503987308606489
"lipid metabolic process"	GO:0006629	3	SPU_018974	1.8845985367476
"lipid metabolic process"	GO:0006629	3	SPU_019088	0.125690421682854
"lipid metabolic process"	GO:0006629	3	SPU_019177	0.78144278896767
"lipid metabolic process"	GO:0006629	3	SPU_019624	-2.98582382619308
"lipid metabolic process"	GO:0006629	3	SPU_019650	-0.373791022464091
"lipid metabolic process"	GO:0006629	3	SPU_019712	1.71951601671546
"lipid metabolic process"	GO:0006629	3	SPU_019713	-0.578987093727294
"lipid metabolic process"	GO:0006629	3	SPU_019744	0.076614639353505
"lipid metabolic process"	GO:0006629	3	SPU_019778	4.32208404991662
"lipid metabolic process"	GO:0006629	3	SPU_020309	-2.51258737739956
"lipid metabolic process"	GO:0006629	3	SPU_020501	-0.356073669576249
"lipid metabolic process"	GO:0006629	3	SPU_020533	-0.378692159456858
"lipid metabolic process"	GO:0006629	3	SPU_020578	1.52702687950534
"lipid metabolic process"	GO:0006629	3	SPU_020788	-1.13771476574611
"lipid metabolic process"	GO:0006629	3	SPU_020966	0.127263244821855
"lipid metabolic process"	GO:0006629	3	SPU_021171	5.74901758946231
"lipid metabolic process"	GO:0006629	3	SPU_021179	-0.924682806415486
"lipid metabolic process"	GO:0006629	3	SPU_021752	-0.211838452425468
"lipid metabolic process"	GO:0006629	3	SPU_021802	-0.183621439220662
"lipid metabolic process"	GO:0006629	3	SPU_021803	0.306479540970617
"lipid metabolic process"	GO:0006629	3	SPU_021813	0.90130347023897
"lipid metabolic process"	GO:0006629	3	SPU_022047	-2.75617157393003
"lipid metabolic process"	GO:0006629	3	SPU_022050	-2.22567383245372
"lipid metabolic process"	GO:0006629	3	SPU_022088	1.06488554549925
"lipid metabolic process"	GO:0006629	3	SPU_022240	0.970562770003057
"lipid metabolic process"	GO:0006629	3	SPU_022361	1.4492501499385
"lipid metabolic process"	GO:0006629	3	SPU_022378	0.21900390262213
"lipid metabolic process"	GO:0006629	3	SPU_022400	-0.401327496647553
"lipid metabolic process"	GO:0006629	3	SPU_022413	3.88003858212258
"lipid metabolic process"	GO:0006629	3	SPU_022465	-5.01372866384061
"lipid metabolic process"	GO:0006629	3	SPU_022530	-4.46752090899796
"lipid metabolic process"	GO:0006629	3	SPU_022717	2.8733304429694
"lipid metabolic process"	GO:0006629	3	SPU_022877	2.51890802955808
"lipid metabolic process"	GO:0006629	3	SPU_022993	-0.139805536782684
"lipid metabolic process"	GO:0006629	3	SPU_022997	-0.92511551825729
"lipid metabolic process"	GO:0006629	3	SPU_023124	-1.11115965233834
"lipid metabolic process"	GO:0006629	3	SPU_023225	-0.904497610082328
"lipid metabolic process"	GO:0006629	3	SPU_023313	-0.865280369941079
"lipid metabolic process"	GO:0006629	3	SPU_023421	0.0172299441487938
"lipid metabolic process"	GO:0006629	3	SPU_023609	4.76117249446697
"lipid metabolic process"	GO:0006629	3	SPU_023630	-0.284532153662914
"lipid metabolic process"	GO:0006629	3	SPU_023631	-0.646206835395444
"lipid metabolic process"	GO:0006629	3	SPU_023762	7.27113845973557
"lipid metabolic process"	GO:0006629	3	SPU_023778	1.14786535565156
"lipid metabolic process"	GO:0006629	3	SPU_023790	0.646902606941025
"lipid metabolic process"	GO:0006629	3	SPU_023795	-1.92600997924606
"lipid metabolic process"	GO:0006629	3	SPU_023802	-0.191384510393112
"lipid metabolic process"	GO:0006629	3	SPU_023963	-0.50373385843463
"lipid metabolic process"	GO:0006629	3	SPU_024430	-0.855228366294033
"lipid metabolic process"	GO:0006629	3	SPU_024431	-0.28094378806389
"lipid metabolic process"	GO:0006629	3	SPU_024455	-0.918755786501925
"lipid metabolic process"	GO:0006629	3	SPU_024685	0.669443496315268
"lipid metabolic process"	GO:0006629	3	SPU_024775	-0.280300822344132
"lipid metabolic process"	GO:0006629	3	SPU_025524	-2.1551239353976
"lipid metabolic process"	GO:0006629	3	SPU_025894	0.445897849082851
"lipid metabolic process"	GO:0006629	3	SPU_025925	0.0132109226209404
"lipid metabolic process"	GO:0006629	3	SPU_026094	-0.219780739794697
"lipid metabolic process"	GO:0006629	3	SPU_026146	1.08713029603422
"lipid metabolic process"	GO:0006629	3	SPU_026148	-1.73457787189753
"lipid metabolic process"	GO:0006629	3	SPU_026160	-0.95889562668935
"lipid metabolic process"	GO:0006629	3	SPU_026184	-1.55660592816417
"lipid metabolic process"	GO:0006629	3	SPU_026238	-0.629810817629522
"lipid metabolic process"	GO:0006629	3	SPU_026772	0.818197509503276
"lipid metabolic process"	GO:0006629	3	SPU_026945	-0.650443187183071
"lipid metabolic process"	GO:0006629	3	SPU_027144	-1.30190659964574
"lipid metabolic process"	GO:0006629	3	SPU_027383	0.0688467448185013
"lipid metabolic process"	GO:0006629	3	SPU_027462	0.18689691001964
"lipid metabolic process"	GO:0006629	3	SPU_027506	-0.567527766923049
"lipid metabolic process"	GO:0006629	3	SPU_027561	-2.47546557755764
"lipid metabolic process"	GO:0006629	3	SPU_027682	-2.42405716146868
"lipid metabolic process"	GO:0006629	3	SPU_027733	1.17978109282888
"lipid metabolic process"	GO:0006629	3	SPU_027814	2.6493177381717
"lipid metabolic process"	GO:0006629	3	SPU_028129	4.91127465663946
"lipid metabolic process"	GO:0006629	3	SPU_028232	-8.37723857628635
"lipid metabolic process"	GO:0006629	3	SPU_028237	-1.3551907903269
"lipid metabolic process"	GO:0006629	3	SPU_028238	-0.415122127761387
"lipid metabolic process"	GO:0006629	3	SPU_028526	-2.47112843902624
"lipid metabolic process"	GO:0006629	3	SPU_028562	13.0314031445159
"lipid metabolic process"	GO:0006629	3	SPU_028590	0.0416427999284319
"lipid metabolic process"	GO:0006629	3	SPU_028800	3.69171083980233
"proteolysis"	GO:0006508	2	SPU_000049	-0.0706590127631656
"proteolysis"	GO:0006508	2	SPU_000075	11.9418964332836
"proteolysis"	GO:0006508	2	SPU_000088	-0.439762678222248
"proteolysis"	GO:0006508	2	SPU_000127	3.93861480120663
"proteolysis"	GO:0006508	2	SPU_000194	4.54059097875669
"proteolysis"	GO:0006508	2	SPU_000217	0.00879881546910455
"proteolysis"	GO:0006508	2	SPU_000362	-0.412537763303066
"proteolysis"	GO:0006508	2	SPU_000377	-1.84853326165588
"proteolysis"	GO:0006508	2	SPU_000526	-29.0363532322451
"proteolysis"	GO:0006508	2	SPU_000528	0.933692307888017
"proteolysis"	GO:0006508	2	SPU_000529	0.410431758991365
"proteolysis"	GO:0006508	2	SPU_000566	-27.2606969594376
"proteolysis"	GO:0006508	2	SPU_000680	-6.00192225634127
"proteolysis"	GO:0006508	2	SPU_000714	-0.422090306710201
"proteolysis"	GO:0006508	2	SPU_000715	-0.253570279661407
"proteolysis"	GO:0006508	2	SPU_000745	0.585950775114874
"proteolysis"	GO:0006508	2	SPU_000893	-1.11306735881175
"proteolysis"	GO:0006508	2	SPU_001062	1.65293348915692
"proteolysis"	GO:0006508	2	SPU_001178	-0.897813412983619
"proteolysis"	GO:0006508	2	SPU_001226	-1.75068018024519
"proteolysis"	GO:0006508	2	SPU_001258	0.84843300419924
"proteolysis"	GO:0006508	2	SPU_001400	-0.181844351402689
"proteolysis"	GO:0006508	2	SPU_001414	5.08933615740663
"proteolysis"	GO:0006508	2	SPU_001629	-6.11829770206565
"proteolysis"	GO:0006508	2	SPU_001662	0.268823060550093
"proteolysis"	GO:0006508	2	SPU_001683	-0.0369397469697088
"proteolysis"	GO:0006508	2	SPU_001751	2.41972144180424
"proteolysis"	GO:0006508	2	SPU_001838	-0.736462330974289
"proteolysis"	GO:0006508	2	SPU_001846	-6.78088138390468
"proteolysis"	GO:0006508	2	SPU_001849	-1.15232049858788
"proteolysis"	GO:0006508	2	SPU_001867	0.914296585293363
"proteolysis"	GO:0006508	2	SPU_001869	0.793562598865496
"proteolysis"	GO:0006508	2	SPU_001926	0.640922582155962
"proteolysis"	GO:0006508	2	SPU_002029	0.525980403914498
"proteolysis"	GO:0006508	2	SPU_002037	-1.57164243090107
"proteolysis"	GO:0006508	2	SPU_002117	4.11954159168967
"proteolysis"	GO:0006508	2	SPU_002142	-0.886258766603666
"proteolysis"	GO:0006508	2	SPU_002178	1.23007416476127
"proteolysis"	GO:0006508	2	SPU_002214	3.95983935417765
"proteolysis"	GO:0006508	2	SPU_002265	-0.0480268190013377
"proteolysis"	GO:0006508	2	SPU_002266	0.32906899545261
"proteolysis"	GO:0006508	2	SPU_002267	0.621046230210121
"proteolysis"	GO:0006508	2	SPU_002280	0.636031200584311
"proteolysis"	GO:0006508	2	SPU_002299	1.85276819070334
"proteolysis"	GO:0006508	2	SPU_002360	6.5055294290357
"proteolysis"	GO:0006508	2	SPU_002615	-6.70223956158876
"proteolysis"	GO:0006508	2	SPU_002765	-0.360184058649152
"proteolysis"	GO:0006508	2	SPU_002851	0.307364448106318
"proteolysis"	GO:0006508	2	SPU_002882	-1.46157946048897
"proteolysis"	GO:0006508	2	SPU_002933	-2.07540013353588
"proteolysis"	GO:0006508	2	SPU_002937	-0.769747706513196
"proteolysis"	GO:0006508	2	SPU_002947	-2.75810402590255
"proteolysis"	GO:0006508	2	SPU_003170	2.55780284246035
"proteolysis"	GO:0006508	2	SPU_003199	0.355342736933316
"proteolysis"	GO:0006508	2	SPU_003206	0.884369123671084
"proteolysis"	GO:0006508	2	SPU_003225	0.3503605819598
"proteolysis"	GO:0006508	2	SPU_003324	1.7581841942457
"proteolysis"	GO:0006508	2	SPU_003516	0.0498957182734868
"proteolysis"	GO:0006508	2	SPU_003612	0.286085650109803
"proteolysis"	GO:0006508	2	SPU_003703	0.182053599923311
"proteolysis"	GO:0006508	2	SPU_003749	-2.72720210260584
"proteolysis"	GO:0006508	2	SPU_003769	-7.54586348157602
"proteolysis"	GO:0006508	2	SPU_003780	-0.0619335113913769
"proteolysis"	GO:0006508	2	SPU_003945	-0.882560408944702
"proteolysis"	GO:0006508	2	SPU_003996	1.64579615427061
"proteolysis"	GO:0006508	2	SPU_004036	0.195740531150657
"proteolysis"	GO:0006508	2	SPU_004113	-1.04814791145693
"proteolysis"	GO:0006508	2	SPU_004114	0.224175438037889
"proteolysis"	GO:0006508	2	SPU_004117	-0.616144062111968
"proteolysis"	GO:0006508	2	SPU_004157	2.60954294247815
"proteolysis"	GO:0006508	2	SPU_004206	-0.202495616248379
"proteolysis"	GO:0006508	2	SPU_004229	-6.05670647627646
"proteolysis"	GO:0006508	2	SPU_004239	0.149749682990771
"proteolysis"	GO:0006508	2	SPU_004262	0.0250909847426418
"proteolysis"	GO:0006508	2	SPU_004278	0.0854922779222013
"proteolysis"	GO:0006508	2	SPU_004318	0.104028959963942
"proteolysis"	GO:0006508	2	SPU_004323	-0.237033621497022
"proteolysis"	GO:0006508	2	SPU_004416	-1.86704220485171
"proteolysis"	GO:0006508	2	SPU_004485	-0.240915755817028
"proteolysis"	GO:0006508	2	SPU_004710	0.514493537037125
"proteolysis"	GO:0006508	2	SPU_004750	-2.8958211298646
"proteolysis"	GO:0006508	2	SPU_004811	-0.109165769894653
"proteolysis"	GO:0006508	2	SPU_004897	-1.35943338782839
"proteolysis"	GO:0006508	2	SPU_004902	-0.196189053592078
"proteolysis"	GO:0006508	2	SPU_004913	-3.18955270522796
"proteolysis"	GO:0006508	2	SPU_005234	-0.676662963338435
"proteolysis"	GO:0006508	2	SPU_005385	9.91760186790246
"proteolysis"	GO:0006508	2	SPU_005427	-3.09211313903185
"proteolysis"	GO:0006508	2	SPU_005429	4.10950875889543
"proteolysis"	GO:0006508	2	SPU_005430	0.258644565862588
"proteolysis"	GO:0006508	2	SPU_005508	0.895562770122309
"proteolysis"	GO:0006508	2	SPU_005576	-0.356572355152627
"proteolysis"	GO:0006508	2	SPU_005577	12.1942349224401
"proteolysis"	GO:0006508	2	SPU_005658	-0.545109616282766
"proteolysis"	GO:0006508	2	SPU_005723	-0.693340905289695
"proteolysis"	GO:0006508	2	SPU_005798	2.86930047402785
"proteolysis"	GO:0006508	2	SPU_005834	-9.50109519632543
"proteolysis"	GO:0006508	2	SPU_005875	0.168737478065784
"proteolysis"	GO:0006508	2	SPU_005926	-14.4630184010606
"proteolysis"	GO:0006508	2	SPU_005982	1.92773429131488
"proteolysis"	GO:0006508	2	SPU_006020	-1.40644138168426
"proteolysis"	GO:0006508	2	SPU_006119	3.59612885642613
"proteolysis"	GO:0006508	2	SPU_006212	-1.51020132302036
"proteolysis"	GO:0006508	2	SPU_006393	-0.0321631754962291
"proteolysis"	GO:0006508	2	SPU_006489	0.569171382894714
"proteolysis"	GO:0006508	2	SPU_006546	-0.626265416845733
"proteolysis"	GO:0006508	2	SPU_006742	0.0535409318545519
"proteolysis"	GO:0006508	2	SPU_006755	-0.162303499473951
"proteolysis"	GO:0006508	2	SPU_006836	-0.736665971939442
"proteolysis"	GO:0006508	2	SPU_006867	-1.80710804733212
"proteolysis"	GO:0006508	2	SPU_007052	-1.63556477927965
"proteolysis"	GO:0006508	2	SPU_007084	0.539304084285749
"proteolysis"	GO:0006508	2	SPU_007189	-2.36582641100046
"proteolysis"	GO:0006508	2	SPU_007208	0.0822540611377763
"proteolysis"	GO:0006508	2	SPU_007282	0.989203510904541
"proteolysis"	GO:0006508	2	SPU_007317	-5.23385554729603
"proteolysis"	GO:0006508	2	SPU_007509	-2.76225129219437
"proteolysis"	GO:0006508	2	SPU_007528	-4.31319226599317
"proteolysis"	GO:0006508	2	SPU_007682	8.05324047761003
"proteolysis"	GO:0006508	2	SPU_007693	1.54031318754316
"proteolysis"	GO:0006508	2	SPU_007797	-0.363240614911511
"proteolysis"	GO:0006508	2	SPU_007798	0.648777641075337
"proteolysis"	GO:0006508	2	SPU_007911	-0.257322569786599
"proteolysis"	GO:0006508	2	SPU_007980	-0.0130480169725802
"proteolysis"	GO:0006508	2	SPU_008007	-0.279208655928768
"proteolysis"	GO:0006508	2	SPU_008107	-1.33491470506082
"proteolysis"	GO:0006508	2	SPU_008137	-0.86078315138644
"proteolysis"	GO:0006508	2	SPU_008244	-0.495185370360174
"proteolysis"	GO:0006508	2	SPU_008252	1.84661838038694
"proteolysis"	GO:0006508	2	SPU_008369	-8.29770518826133
"proteolysis"	GO:0006508	2	SPU_008423	0.208523922983496
"proteolysis"	GO:0006508	2	SPU_008487	-1.11220173806279
"proteolysis"	GO:0006508	2	SPU_008501	0.954531519206987
"proteolysis"	GO:0006508	2	SPU_008537	0.72229189181462
"proteolysis"	GO:0006508	2	SPU_008736	-1.66673036038001
"proteolysis"	GO:0006508	2	SPU_008746	-4.92672589962606
"proteolysis"	GO:0006508	2	SPU_008802	-0.376229021926579
"proteolysis"	GO:0006508	2	SPU_008905	0.470516889191299
"proteolysis"	GO:0006508	2	SPU_008924	3.09858567700766
"proteolysis"	GO:0006508	2	SPU_008938	2.08310844926449
"proteolysis"	GO:0006508	2	SPU_008959	-0.9196386227154
"proteolysis"	GO:0006508	2	SPU_009042	6.09974115977532
"proteolysis"	GO:0006508	2	SPU_009126	-1.16443831166941
"proteolysis"	GO:0006508	2	SPU_009230	-6.31700798953401
"proteolysis"	GO:0006508	2	SPU_009319	1.18631747032542
"proteolysis"	GO:0006508	2	SPU_009338	-1.16818703467176
"proteolysis"	GO:0006508	2	SPU_009473	-0.37468216645582
"proteolysis"	GO:0006508	2	SPU_009548	0.785357301648849
"proteolysis"	GO:0006508	2	SPU_009558	-2.52667578820487
"proteolysis"	GO:0006508	2	SPU_009573	0.110311055321907
"proteolysis"	GO:0006508	2	SPU_009574	3.09117870527077
"proteolysis"	GO:0006508	2	SPU_009575	1.96001684951043
"proteolysis"	GO:0006508	2	SPU_009601	-0.0966242827656014
"proteolysis"	GO:0006508	2	SPU_009638	-3.51080326232081
"proteolysis"	GO:0006508	2	SPU_009731	1.05752222328147
"proteolysis"	GO:0006508	2	SPU_009803	10.6725084996935
"proteolysis"	GO:0006508	2	SPU_009925	-0.298224974683368
"proteolysis"	GO:0006508	2	SPU_009955	-1.19222200613748
"proteolysis"	GO:0006508	2	SPU_010120	2.60184843367653
"proteolysis"	GO:0006508	2	SPU_010206	1.03834474588193
"proteolysis"	GO:0006508	2	SPU_010211	-1.19980191063422
"proteolysis"	GO:0006508	2	SPU_010286	-1.14724938354421
"proteolysis"	GO:0006508	2	SPU_010292	0.946852165908018
"proteolysis"	GO:0006508	2	SPU_010337	6.32199399006459
"proteolysis"	GO:0006508	2	SPU_010340	-4.36483585023371
"proteolysis"	GO:0006508	2	SPU_010468	-0.0590523065893856
"proteolysis"	GO:0006508	2	SPU_010519	-1.33859934157094
"proteolysis"	GO:0006508	2	SPU_010722	9.40395447688686
"proteolysis"	GO:0006508	2	SPU_010737	0.196896889781335
"proteolysis"	GO:0006508	2	SPU_010750	-3.89979835478967
"proteolysis"	GO:0006508	2	SPU_010808	-0.811099510000522
"proteolysis"	GO:0006508	2	SPU_010919	-0.058931773854097
"proteolysis"	GO:0006508	2	SPU_010948	-2.67218245127209
"proteolysis"	GO:0006508	2	SPU_010965	1.79125378836308
"proteolysis"	GO:0006508	2	SPU_010966	4.71422723614622
"proteolysis"	GO:0006508	2	SPU_011071	-1.09441956189153
"proteolysis"	GO:0006508	2	SPU_011204	3.61601900088745
"proteolysis"	GO:0006508	2	SPU_011281	-1.20968851110828
"proteolysis"	GO:0006508	2	SPU_011364	-4.46567029870282
"proteolysis"	GO:0006508	2	SPU_011369	1.78918765824339
"proteolysis"	GO:0006508	2	SPU_011471	1.42814808085124
"proteolysis"	GO:0006508	2	SPU_011490	-3.77840424454459
"proteolysis"	GO:0006508	2	SPU_011524	0.601364260981284
"proteolysis"	GO:0006508	2	SPU_011603	-0.192386737974639
"proteolysis"	GO:0006508	2	SPU_011766	0.112137561749797
"proteolysis"	GO:0006508	2	SPU_011771	-6.63244971370638
"proteolysis"	GO:0006508	2	SPU_011869	-1.45223607602669
"proteolysis"	GO:0006508	2	SPU_011881	-0.0355188346984848
"proteolysis"	GO:0006508	2	SPU_011940	1.07913831574521
"proteolysis"	GO:0006508	2	SPU_011969	5.11005871000103
"proteolysis"	GO:0006508	2	SPU_011978	2.82223890226485
"proteolysis"	GO:0006508	2	SPU_012016	0.17215751100825
"proteolysis"	GO:0006508	2	SPU_012020	0.596074509055778
"proteolysis"	GO:0006508	2	SPU_012074	-4.33458654316443
"proteolysis"	GO:0006508	2	SPU_012075	2.64428232750935
"proteolysis"	GO:0006508	2	SPU_012140	-1.92648357002862
"proteolysis"	GO:0006508	2	SPU_012238	-0.258475192255184
"proteolysis"	GO:0006508	2	SPU_012295	0.393113127190445
"proteolysis"	GO:0006508	2	SPU_012390	-15.0110291241314
"proteolysis"	GO:0006508	2	SPU_012475	4.75735518993407
"proteolysis"	GO:0006508	2	SPU_012489	-0.081258225410374
"proteolysis"	GO:0006508	2	SPU_012557	0.711418051632441
"proteolysis"	GO:0006508	2	SPU_012595	0.576594981951878
"proteolysis"	GO:0006508	2	SPU_012611	-0.823346477753958
"proteolysis"	GO:0006508	2	SPU_012846	-1.64795487162092
"proteolysis"	GO:0006508	2	SPU_012965	1.03380914913437
"proteolysis"	GO:0006508	2	SPU_013070	4.43836378955284
"proteolysis"	GO:0006508	2	SPU_013097	-0.957951316068634
"proteolysis"	GO:0006508	2	SPU_013144	-0.0991288688929945
"proteolysis"	GO:0006508	2	SPU_013194	-0.686266278263103
"proteolysis"	GO:0006508	2	SPU_013245	-1.69764735905899
"proteolysis"	GO:0006508	2	SPU_013296	-0.740787075394079
"proteolysis"	GO:0006508	2	SPU_013297	-0.0797867944869502
"proteolysis"	GO:0006508	2	SPU_013372	1.84069772042534
"proteolysis"	GO:0006508	2	SPU_013387	1.24975137379272
"proteolysis"	GO:0006508	2	SPU_013449	0.677102807696604
"proteolysis"	GO:0006508	2	SPU_013506	1.1803232928933
"proteolysis"	GO:0006508	2	SPU_013630	-0.237291850874692
"proteolysis"	GO:0006508	2	SPU_013631	-0.0629168478451992
"proteolysis"	GO:0006508	2	SPU_013660	9.19227939992726
"proteolysis"	GO:0006508	2	SPU_013669	-6.8600383462612
"proteolysis"	GO:0006508	2	SPU_013670	1.17915462952735
"proteolysis"	GO:0006508	2	SPU_013699	1.14303127060732
"proteolysis"	GO:0006508	2	SPU_013846	0.3526283653235
"proteolysis"	GO:0006508	2	SPU_013850	0.488796142575783
"proteolysis"	GO:0006508	2	SPU_013856	1.29099279079835
"proteolysis"	GO:0006508	2	SPU_013883	-0.328598609557233
"proteolysis"	GO:0006508	2	SPU_013893	3.40185163501474
"proteolysis"	GO:0006508	2	SPU_013931	-0.711921399428026
"proteolysis"	GO:0006508	2	SPU_013938	-2.86377274958744
"proteolysis"	GO:0006508	2	SPU_013960	0.0494089537816662
"proteolysis"	GO:0006508	2	SPU_013961	-0.40512392975245
"proteolysis"	GO:0006508	2	SPU_014132	-1.41501547402009
"proteolysis"	GO:0006508	2	SPU_014490	0.818872452849615
"proteolysis"	GO:0006508	2	SPU_014521	6.79941693713592
"proteolysis"	GO:0006508	2	SPU_014653	-3.07881537197246
"proteolysis"	GO:0006508	2	SPU_014716	1.74438200609752
"proteolysis"	GO:0006508	2	SPU_014765	-0.768623320867161
"proteolysis"	GO:0006508	2	SPU_014766	0.341250198715353
"proteolysis"	GO:0006508	2	SPU_014828	1.7646905729936
"proteolysis"	GO:0006508	2	SPU_014830	-2.37248206574254
"proteolysis"	GO:0006508	2	SPU_014855	1.79830169249544
"proteolysis"	GO:0006508	2	SPU_014914	11.6576544706635
"proteolysis"	GO:0006508	2	SPU_014930	-0.268469951283283
"proteolysis"	GO:0006508	2	SPU_014935	-1.81538426426111
"proteolysis"	GO:0006508	2	SPU_014945	-0.804589015880307
"proteolysis"	GO:0006508	2	SPU_014969	1.08569535773929
"proteolysis"	GO:0006508	2	SPU_015027	0.872450421794022
"proteolysis"	GO:0006508	2	SPU_015090	0.166666553648335
"proteolysis"	GO:0006508	2	SPU_015126	0.449768834475691
"proteolysis"	GO:0006508	2	SPU_015341	-0.563904832572639
"proteolysis"	GO:0006508	2	SPU_015368	-0.928222416071485
"proteolysis"	GO:0006508	2	SPU_015371	0.0110639377033945
"proteolysis"	GO:0006508	2	SPU_015385	-1.33550037550862
"proteolysis"	GO:0006508	2	SPU_015410	-0.351398157635377
"proteolysis"	GO:0006508	2	SPU_015452	-2.43453944437812
"proteolysis"	GO:0006508	2	SPU_015513	5.67089313366157
"proteolysis"	GO:0006508	2	SPU_015599	0.784875628478492
"proteolysis"	GO:0006508	2	SPU_015668	1.24212021182972
"proteolysis"	GO:0006508	2	SPU_015843	-4.23628266342958
"proteolysis"	GO:0006508	2	SPU_015939	-1.80115581659917
"proteolysis"	GO:0006508	2	SPU_015995	-2.23546167166703
"proteolysis"	GO:0006508	2	SPU_015996	-8.98351428592803
"proteolysis"	GO:0006508	2	SPU_016020	1.86786831241579
"proteolysis"	GO:0006508	2	SPU_016151	-2.09318008271399
"proteolysis"	GO:0006508	2	SPU_016179	-1.14620218026619
"proteolysis"	GO:0006508	2	SPU_016181	0.0444107801972169
"proteolysis"	GO:0006508	2	SPU_016245	0.08960253566113
"proteolysis"	GO:0006508	2	SPU_016327	-0.774577639527973
"proteolysis"	GO:0006508	2	SPU_016331	-0.204768606058775
"proteolysis"	GO:0006508	2	SPU_016336	0.199008890670153
"proteolysis"	GO:0006508	2	SPU_016661	0.78920148583429
"proteolysis"	GO:0006508	2	SPU_016699	2.18949379761857
"proteolysis"	GO:0006508	2	SPU_016727	7.31938577426816
"proteolysis"	GO:0006508	2	SPU_016741	11.5461998186278
"proteolysis"	GO:0006508	2	SPU_016742	8.01339630933966
"proteolysis"	GO:0006508	2	SPU_016818	6.28939628672366
"proteolysis"	GO:0006508	2	SPU_016868	0.937290333941449
"proteolysis"	GO:0006508	2	SPU_016907	-9.54693934026192
"proteolysis"	GO:0006508	2	SPU_016952	0.863741392251328
"proteolysis"	GO:0006508	2	SPU_016982	-0.842200002495222
"proteolysis"	GO:0006508	2	SPU_017112	1.48595423470836
"proteolysis"	GO:0006508	2	SPU_017121	0.34153981627778
"proteolysis"	GO:0006508	2	SPU_017198	-2.01281962262711
"proteolysis"	GO:0006508	2	SPU_017258	-2.84678688126781
"proteolysis"	GO:0006508	2	SPU_017376	-3.08396206355456
"proteolysis"	GO:0006508	2	SPU_017475	-0.108064340476096
"proteolysis"	GO:0006508	2	SPU_017523	0.376862892413814
"proteolysis"	GO:0006508	2	SPU_017532	99.5058829307234
"proteolysis"	GO:0006508	2	SPU_017575	-4.00608525787636
"proteolysis"	GO:0006508	2	SPU_017601	-2.57955085366518
"proteolysis"	GO:0006508	2	SPU_017726	5.71471275904669
"proteolysis"	GO:0006508	2	SPU_017849	0.487563080818683
"proteolysis"	GO:0006508	2	SPU_018000	0.437468386047546
"proteolysis"	GO:0006508	2	SPU_018047	16.5422682006619
"proteolysis"	GO:0006508	2	SPU_018082	0.161038613629391
"proteolysis"	GO:0006508	2	SPU_018098	-0.223926583896602
"proteolysis"	GO:0006508	2	SPU_018103	0.456238700907537
"proteolysis"	GO:0006508	2	SPU_018112	-28.5735549365884
"proteolysis"	GO:0006508	2	SPU_018139	-0.417162262179717
"proteolysis"	GO:0006508	2	SPU_018156	-0.0827088556193599
"proteolysis"	GO:0006508	2	SPU_018171	0.369892093175477
"proteolysis"	GO:0006508	2	SPU_018315	-0.259777438842343
"proteolysis"	GO:0006508	2	SPU_018395	-0.467389602623924
"proteolysis"	GO:0006508	2	SPU_018472	-1.45626353293147
"proteolysis"	GO:0006508	2	SPU_018506	2.34326645938509
"proteolysis"	GO:0006508	2	SPU_018510	1.24442053499858
